,Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
565,CHEMBL229999,P46098,,AKEMSLQKCWUTEN-UHFFFAOYSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,30000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125492,DTCC00457692,244448,23555
566,CHEMBL229999,P46098,,AKEMSLQKCWUTEN-UHFFFAOYSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,31622.78,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125493,DTCC00457692,244448,23555
567,CHEMBL229999,P46098,,AKEMSLQKCWUTEN-UHFFFAOYSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125170,DTCC00457692,244448,23555
568,CHEMBL229999,P46098,,AKEMSLQKCWUTEN-UHFFFAOYSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125171,DTCC00457692,244448,23555
569,CHEMBL230951,P46098,L-HOMOCYSTEATE,VBOQYPQEPHKASR-VKHMYHEASA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,12649361.0,KI,=,10000.0,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023221,14730879,DTCC00002972,2104237,69159
570,CHEMBL230952,P46098,,RATRRVRGHOXNQU-USTOHRNASA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125522,DTCC00457678,2052137,23555
571,CHEMBL230952,P46098,,RATRRVRGHOXNQU-USTOHRNASA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125523,DTCC00457678,2052137,23555
572,CHEMBL230952,P46098,,RATRRVRGHOXNQU-USTOHRNASA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,15000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125201,DTCC00457678,2052137,23555
573,CHEMBL230952,P46098,,RATRRVRGHOXNQU-USTOHRNASA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,15848.93,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125202,DTCC00457678,2052137,23555
574,CHEMBL2309589,P46098,,GSAVAAKDTVSQKT-MUJYYYPQSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,20146481.0,KI,=,1.89,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]granisetron from human 5HT3A receptor expressed in HEK293 cells by scintillation counting,,Toward biophysical probes for the 5-HT3 receptor: structure-activity relationship study of granisetron derivatives.,J. Med. Chem.,2010.0,53.0,5.0,"Vernekar SK, Hallaq HY, Clarkson G, Thompson AJ, Silvestri L, Lummis SC, Lochner M",,612614.0,DTCT0023221,3211383,DTCC01334813,1504291,37125
575,CHEMBL231047,P46098,TOXIFERINE,UAMHUVZCGJSLHZ-ICRMOYGQSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125490,DTCC00457693,127806,23555
576,CHEMBL231047,P46098,TOXIFERINE,UAMHUVZCGJSLHZ-ICRMOYGQSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125491,DTCC00457693,127806,23555
577,CHEMBL231047,P46098,TOXIFERINE,UAMHUVZCGJSLHZ-ICRMOYGQSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125168,DTCC00457693,127806,23555
578,CHEMBL231047,P46098,TOXIFERINE,UAMHUVZCGJSLHZ-ICRMOYGQSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,>,100000.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125169,DTCC00457693,127806,23555
579,CHEMBL231056,P46098,,MBYMMLFMGIPHJE-CGYIOGRBSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,3981.07,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125519,DTCC00457680,924516,23555
580,CHEMBL231056,P46098,,MBYMMLFMGIPHJE-CGYIOGRBSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,IC50,=,4400.0,NM,,cell_based,,,,,,,,,,,HEK293,Antagonist activity at human 5HT3A receptor expressed in HEK293 cells by FMP assay,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445995.0,DTCT0023221,2125518,DTCC00457680,924516,23555
581,CHEMBL231056,P46098,,MBYMMLFMGIPHJE-CGYIOGRBSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,2511.89,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125198,DTCC00457680,924516,23555
582,CHEMBL231056,P46098,,MBYMMLFMGIPHJE-CGYIOGRBSA-L,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17722904.0,KI,=,2700.0,NM,,cell_based,,,,,,,,,,,HEK293,Displacement of [3H]GR65630 from human 5HT3A receptor in HEK293 cells,,Pharmacological characteristics and binding modes of caracurine V analogues and related compounds at the neuronal alpha7 nicotinic acetylcholine receptor.,J. Med. Chem.,2007.0,50.0,19.0,"Jensen AA, Zlotos DP, Liljefors T",,445992.0,DTCT0023221,2125197,DTCC00457680,924516,23555
583,CHEMBL232104,P46098,,BRIVIXLMMUIBJY-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17606674.0,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of 5HT3 receptor at 10 uM,Not Active,"Efficacy, pharmacokinetics, and metabolism of tetrahydroquinoline inhibitors of Plasmodium falciparum protein farnesyltransferase.",Antimicrob. Agents Chemother.,2007.0,51.0,10.0,"Van Voorhis WC, Rivas KL, Bendale P, Nallan L, Hornéy C, Barrett LK, Bauer KD, Smart BP, Ankala S, Hucke O, Verlinde CL, Chakrabarti D, Strickland C, Yokoyama K, Buckner FS, Hamilton AD, Williams DK, Lombardo LJ, Floyd D, Gelb MH",,498966.0,DTCT0023221,2717305,DTCC00461356,1166865,34114
584,CHEMBL2322133,P46098,,FBGLUXQASNAMOM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23265874.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Binding affinity to C-terminal-His6-tagged 5HT3A receptor (unknown origin) expressed in HEK293 cells assessed as decrease in fluorescence at 10 to 500 nM after 2 hrs by fluorimetric analysis in presence of granisetron,Not Active,Near native binding of a fluorescent serotonin conjugate to serotonin type 3 receptors.,Bioorg. Med. Chem. Lett.,2013.0,23.0,3.0,"Silva-Lopez EI, Barden AO, Brozik JA",,940561.0,DTCT0023221,11790396,DTCC01340489,1656625,53514
585,CHEMBL2322133,P46098,,FBGLUXQASNAMOM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23265874.0,ACTIVITY,,,,,cell_based,,,,,,,,,,,HEK293,Binding affinity to C-terminal-His6-tagged 5HT3A receptor (unknown origin) expressed in HEK293 cells assessed as decrease in fluorescence at 10 to 500 nM after 2 hrs by fluorimetric analysis,Active,Near native binding of a fluorescent serotonin conjugate to serotonin type 3 receptors.,Bioorg. Med. Chem. Lett.,2013.0,23.0,3.0,"Silva-Lopez EI, Barden AO, Brozik JA",,940562.0,DTCT0023221,11790397,DTCC01340489,1656625,53514
586,CHEMBL2322133,P46098,,FBGLUXQASNAMOM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23265874.0,KD,=,83.0,NM,,cell_based,,,,,,,,,,,HEK293,Binding affinity to C-terminal-His6-tagged 5HT3A receptor (unknown origin) expressed in HEK293 cells after 2 hrs by fluorimetric analysis,,Near native binding of a fluorescent serotonin conjugate to serotonin type 3 receptors.,Bioorg. Med. Chem. Lett.,2013.0,23.0,3.0,"Silva-Lopez EI, Barden AO, Brozik JA",,940560.0,DTCT0023221,11790395,DTCC01340489,1656625,53514
587,CHEMBL2326501,P46098,,KRCLPAGVJVBLJR-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23237837.0,INHIBITION,=,7.0,%,,cell_based,,,,,,,,,,,CHO,Displacement of [3H]BRL43694 from human recombinant 5-HT3 receptor expressed in CHO cells at 1 uM,,Identification of a novel arylpiperazine scaffold for fatty acid amide hydrolase inhibition with improved drug disposition properties.,Bioorg. Med. Chem. Lett.,2013.0,23.0,2.0,"Butini S, Gemma S, Brindisi M, Maramai S, Minetti P, Celona D, Napolitano R, Borsini F, Cabri W, Fezza F, Merlini L, Dallavalle S, Campiani G, Maccarrone M",,939655.0,DTCT0023221,11784459,DTCC01344807,1353507,53501
588,CHEMBL2332488,P46098,,RQAGIIPBHMAHTO-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23414838.0,IC50,=,19000.0,NM,,,,,,,,,,,,,,Inhibition of 5HT3 receptor (unknown origin),,Discovery of a novel series of quinolone a7 nicotinic acetylcholine receptor agonists.,Bioorg. Med. Chem. Lett.,2013.0,23.0,6.0,"McDonald IM, Mate RA, Zusi FC, Huang H, Post-Munson DJ, Ferrante MA, Gallagher L, Bertekap RL, Knox RJ, Robertson BJ, Harden DG, Morgan DG, Lodge NJ, Dworetzky SI, Olson RE, Macor JE",,943354.0,DTCT0023221,11831081,DTCC01346119,1515397,54050
589,CHEMBL2335706,P46098,MARISTACHONE A,VGUIDVOAJKITDB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23268694.0,INHIBITION,,,,,,,,,,,,,,,,,Displacement of [3H]LY278584 from 5-HT3 receptor (unknown origin) at 10 uM,Not Active,Unprecedented Polyketides from a Marine Sponge-Associated Stachylidium sp.,J. Nat. Prod.,2013.0,76.0,3.0,"Almeida C, Eguereva E, Kehraus S, König GM",,942212.0,DTCT0023221,11820894,DTCC01349130,964975,53803
590,CHEMBL238805,P46098,,ZXWKLBTWUHVMTO-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17765553.0,INHIBITION,=,6.8,%,,cell_based,,,,,,,,,,,,Inhibition of human 5HT3 expressed in COS7 cells at 10 uM,,"The synthesis and biological activity of pentafluorosulfanyl analogs of fluoxetine, fenfluramine, and norfenfluramine.",Bioorg. Med. Chem.,2007.0,15.0,21.0,"Welch JT, Lim DS",,449347.0,DTCT0023221,2188275,DTCC00473634,844044,23869
591,CHEMBL238806,P46098,,VUYJMSFPKOVHFI-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17765553.0,INHIBITION,=,14.6,%,,cell_based,,,,,,,,,,,,Inhibition of human 5HT3 expressed in COS7 cells at 10 uM,,"The synthesis and biological activity of pentafluorosulfanyl analogs of fluoxetine, fenfluramine, and norfenfluramine.",Bioorg. Med. Chem.,2007.0,15.0,21.0,"Welch JT, Lim DS",,449347.0,DTCT0023221,2188265,DTCC00473636,1037684,23869
592,CHEMBL2391147,P46098,,ZTGRWYMPQCQTHD-ONGXEEELSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23582449.0,INHIBITION,=,-1.0,%,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor at 10 uM by radioligand displacement assay relative to control,,Synthesis and biological evaluation of 2-(5-methyl-4-phenyl-2-oxopyrrolidin-1-yl)-acetamide stereoisomers as novel positive allosteric modulators of sigma-1 receptor.,Bioorg. Med. Chem.,2013.0,21.0,10.0,"Veinberg G, Vorona M, Zvejniece L, Vilskersts R, Vavers E, Liepinsh E, Kazoka H, Belyakov S, Mishnev A, Kuznecovs J, Vikainis S, Orlova N, Lebedev A, Ponomaryov Y, Dambrova M",,964357.0,DTCT0023221,12465381,DTCC01378839,220399,54817
593,CHEMBL2391541,P46098,,HGRHWEAUHXYNNP-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23602445.0,KI,>,10000.0,NM,,cell_based,,,,,,,,,,,,Displacement of [3H]LY278584 from human recombinant 5-HT3 receptor expressed in HEK293T cells after 1 to 1.5 hrs by scintillation counting analysis,,An analysis of the synthetic tryptamines AMT and 5-MeO-DALT: emerging 'Novel Psychoactive Drugs'.,Bioorg. Med. Chem. Lett.,2013.0,23.0,11.0,"Arunotayanun W, Dalley JW, Huang XP, Setola V, Treble R, Iversen L, Roth BL, Gibbons S",,965131.0,DTCT0023221,12465428,DTCC01379235,1386484,54821
594,CHEMBL2392692,P46098,,PVTFEAGMCGMRRS-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23664879.0,INHIBITION,<,50.0,%,,,,,,,,,,,,,,Inhibition of human 5-HT3 receptor at 1 uM relative to control,,"Discovery of 1-(1,3,5-triazin-2-yl)piperidine-4-carboxamides as inhibitors of soluble epoxide hydrolase.",Bioorg. Med. Chem. Lett.,2013.0,23.0,12.0,"Thalji RK, McAtee JJ, Belyanskaya S, Brandt M, Brown GD, Costell MH, Ding Y, Dodson JW, Eisennagel SH, Fries RE, Gross JW, Harpel MR, Holt DA, Israel DI, Jolivette LJ, Krosky D, Li H, Lu Q, Mandichak T, Roethke T, Schnackenberg CG, Schwartz B, Shewchuk LM, Xie W, Behm DJ, Douglas SA, Shaw AL, Marino JP",,965581.0,DTCT0023221,12464859,DTCC01380390,1353885,54882
595,CHEMBL239434,P46098,,YGBSUVPUXAMOTQ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,17765553.0,INHIBITION,=,-6.1,%,,cell_based,,,,,,,,,,,,Inhibition of human 5HT3 expressed in COS7 cells at 10 uM,,"The synthesis and biological activity of pentafluorosulfanyl analogs of fluoxetine, fenfluramine, and norfenfluramine.",Bioorg. Med. Chem.,2007.0,15.0,21.0,"Welch JT, Lim DS",,449347.0,DTCT0023221,2188291,DTCC00473635,8671,23869
596,CHEMBL2397268,P46098,,JAKRIQWSQWQJHM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23627311.0,INHIBITION,<,50.0,%,,,,,,,,,,,,,,Inhibition of serotonin 5-HT3 receptor (unknown origin) at 5 uM by psychoactive drug screening programme assay,,Synthesis and structure activity relationship of tetrahydroisoquinoline-based potentiators of GluN2C and GluN2D containing N-methyl-D-aspartate receptors.,J. Med. Chem.,2013.0,56.0,13.0,"Santangelo Freel RM, Ogden KK, Strong KL, Khatri A, Chepiga KM, Jensen HS, Traynelis SF, Liotta DC",,968919.0,DTCT0023221,12483490,DTCC01381880,1353904,54936
597,CHEMBL2401750,P46098,,LPYIFDLQYWSXGD-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,100000.0,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504356,DTCC01384536,1009644,55103
598,CHEMBL2402887,P46098,,SMJJKUKILIABKV-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,50118.72,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504377,DTCC01384518,2008041,55103
599,CHEMBL2402888,P46098,,APHNFVMFNAFHIP-SKDQJUDHSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,19952.62,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504376,DTCC01384519,1592082,55103
600,CHEMBL2402889,P46098,,ZMWMLWGNIHSFEN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,63095.73,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504375,DTCC01384520,815642,55103
601,CHEMBL2402890,P46098,,RGFKOYDSKUBPIE-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,79432.82,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504372,DTCC01384521,1202977,55103
602,CHEMBL2402891,P46098,,XSOUQQFRYGKIGJ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,79432.82,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504370,DTCC01384522,622091,55103
603,CHEMBL2402892,P46098,,GKXVRBQVTDCQMA-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,50118.72,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504369,DTCC01384523,718937,55103
604,CHEMBL2402893,P46098,,RCBBDNFCXSBDIT-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,39810.72,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504368,DTCC01384524,103708,55103
605,CHEMBL2402894,P46098,,RXKLPZCVAQKBQA-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,7943.28,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504367,DTCC01384525,622092,55103
606,CHEMBL2402895,P46098,,OPWPTXBWGBOQAM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,15848.93,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504366,DTCC01384526,1877707,55103
607,CHEMBL2402896,P46098,,LTNICOZLLWAENB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,23756062.0,KI,=,1258.93,NM,,,,,,,,,,,,,,Binding affinity to human recombinant 5HT3 receptor,,"Discovery of TD-8954, a clinical stage 5-HT4 receptor agonist with gastrointestinal prokinetic properties.",Bioorg. Med. Chem. Lett.,2013.0,23.0,14.0,"McKinnell RM, Armstrong SR, Beattie DT, Fatheree PR, Long DD, Marquess DG, Shaw JP, Vickery RG",,971714.0,DTCT0023221,12504365,DTCC01384527,525389,55103
