"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL62840";"";"0";"334.42";"0";"2.43";"48";"CCOC(=O)N1CCN(CCCOc2ccc(C(C)=O)cc2)CC1";"Ki";"'='";"2238.72";"nM";"5.65";"";"";"UO_0000065";"16.89";"0.32";"3.22";"9.56";"False";"CHEMBL692991";"Binding affinity for the human Histamine H1 Receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135198";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL116735";"";"0";"480.57";"1";"5.79";"40";"O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"IC50";"'='";"1660.0";"nM";"5.78";"";"";"UO_0000065";"12.03";"0.23";"-0.01";"24.54";"False";"CHEMBL691451";"Inhibition of histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134625";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL260549";"";"0";"313.19";"0";"1.98";"57";"CN1CCN(c2nc3cc(Cl)c(Cl)cc3[nH]c2=O)CC1";"Inhibition";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL934604";"Displacement of [3H]mepyramine from human histamine H1 receptor expressed in NIH3T3 cells at 10 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144727";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307716";""
"CHEMBL402826";"";"0";"526.71";"2";"6.02";"28";"CCCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3";"Ki";"'>'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL948182";"Antagonist activity at histamine H1 receptor by FLIPR assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142271";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL255621";"";"0";"424.53";"0";"3.50";"24";"Cc1ncoc1-c1nnc(SCCCN2CCc3cc4ncoc4cc3CC2)n1C";"Ki";"'>'";"5011.87";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL948182";"Antagonist activity at histamine H1 receptor by FLIPR assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142271";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL269959";"";"0";"498.66";"1";"5.37";"22";"Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1";"Ki";"'>'";"1995.26";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL948182";"Antagonist activity at histamine H1 receptor by FLIPR assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142271";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL271066";"";"0";"514.66";"1";"4.25";"11";"Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)OCC(=O)N6)n3C)cccc2n1";"Ki";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL948182";"Antagonist activity at histamine H1 receptor by FLIPR assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142271";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL256652";"";"0";"528.68";"1";"4.28";"13";"Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)N(C)C(=O)CO6)n3C)cccc2n1";"Ki";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL948182";"Antagonist activity at histamine H1 receptor by FLIPR assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142271";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL270227";"";"0";"602.63";"2";"6.72";"50";"Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)C(F)(F)F)oc6cc5CC4)n3C)cccc2n1";"Ki";"'>'";"2511.89";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL948182";"Antagonist activity at histamine H1 receptor by FLIPR assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142271";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL493";"BROMOCRIPTINE";"4";"654.61";"1";"3.19";"BROMOCRIPTINE";"CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL1006";"AMIFOSTINE";"4";"214.23";"0";"-0.25";"AMIFOSTINE";"NCCCNCCSP(=O)(O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL340978";"BENOXAPROFEN";"4";"301.73";"0";"4.34";"BENOXAPROFEN";"CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL376180";"AMINOPTERIN";"2";"440.42";"1";"0.24";"AMINOPTERIN";"Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL1730";"CEFOTAXIME";"4";"455.47";"1";"-0.62";"cefotaxime";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL1730";"CEFOTAXIME";"4";"455.47";"1";"-0.62";"cefotaxime";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL139";"DICLOFENAC";"4";"296.15";"0";"4.36";"DICLOFENAC";"O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL803";"CYTARABINE";"4";"243.22";"0";"-2.56";"CYTARABINE";"Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL50588";"EMETINE";"0";"480.65";"0";"4.94";"EMETINE";"CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL1200845";"HALCINONIDE";"4";"454.97";"0";"3.89";"HALCINONIDE";"CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL434063";"";"0";"495.58";"0";"4.94";"GW-1929";"CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL1201216";"DAPIPRAZOLE";"4";"325.46";"0";"2.29";"DAPIPRAZOLE";"Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL139835";"CYPROTERONE ACETATE";"4";"416.95";"0";"4.61";"CYPROTERONE ACETATE";"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL153062";"4-NONYLPHENOL";"0";"220.36";"0";"4.69";"4-NONYLPHENOL";"CCCCCCCCCc1ccc(O)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL311469";"2-ACETYLAMINOFLUORENE";"0";"223.27";"0";"3.22";"2-ACETYLAMINOFLUORENE";"CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL105967";"";"0";"335.45";"0";"3.29";"17";"N#Cc1ccc(-c2ccc(OCCCN3CCCNCC3)cc2)cc1";"Ki";"'='";"3890.45";"nM";"5.41";"";"";"UO_0000065";"16.13";"0.30";"2.12";"11.20";"False";"CHEMBL692986";"Binding affinity of human cortical histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134931";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL672";"FENOFIBRATE";"4";"360.84";"0";"4.68";"FENOFIBRATE";"CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL532";"ERYTHROMYCIN";"4";"733.94";"2";"1.79";"ERYTHROMYCIN";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL941";"IMATINIB";"4";"493.62";"0";"4.59";"IMATINIB";"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL1241";"TRIPELENNAMINE";"4";"255.37";"0";"2.65";"Tripelennamine";"CN(C)CCN(Cc1ccccc1)c1ccccn1";"Ki";"'='";"100000000000000000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL692992";"Inhibitory activity against human Histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145948";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL1425";"MERCAPTOPURINE";"4";"152.18";"0";"0.64";"6-MERCAPTOPURINE";"Sc1ncnc2nc[nH]c12";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL871";"ETIDRONIC ACID";"4";"206.03";"0";"-0.99";"ETIDRONATE";"CC(O)(P(=O)(O)O)P(=O)(O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909156";"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL2158784";"";"0";"523.48";"2";"5.69";"56";"Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"14.33";"0.29";"1.81";"14.15";"False";"CHEMBL2160725";"Binding affinity to histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157884";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2158777";"";"0";"559.46";"2";"6.26";"48";"O=C(O)[C@H](Cc1cccc(C(F)(F)F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1";"Ki";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"12.15";"0.25";"0.54";"12.83";"False";"CHEMBL2160725";"Binding affinity to histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157884";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2158774";"";"0";"505.49";"2";"5.55";"45";"Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"14.05";"0.29";"1.55";"13.39";"False";"CHEMBL2160725";"Binding affinity to histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157884";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2158829";"";"0";"493.43";"1";"5.22";"20";"O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1";"Ki";"'='";"5.012";"nM";"8.30";"";"";"UO_0000065";"16.82";"0.34";"3.08";"13.34";"False";"CHEMBL2160725";"Binding affinity to histamine H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157884";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2208425";"";"0";"481.36";"0";"3.41";"17";"O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cn2cc(F)ccc2n1";"Inhibition";"'>'";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2215811";"Displacement of [3H]-pyrilamine from human histamine H1 receptor expressed in recombinant CHOK1 cells at 1 uM after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2202969";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307512";""
"CHEMBL2323582";"BODILISANT";"0";"465.40";"None";"None";"Bodilisant";"CC1=CC(C)=[N+]2C1=C(c1ccc(OCCCN3CCCCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F";"Ki";"'='";"1662.0";"nM";"5.78";"";"";"UO_0000065";"12.42";"None";"None";"None";"False";"CHEMBL2328680";"Displacement of [3H]pyrilamine from human histamine H1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321700";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2013";"CHEMBL3307512";""
"CHEMBL2030632";"";"0";"179.24";"0";"2.42";"33";"Fc1cccc(CN2CCCC2)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2033374";"Inhibition of H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2030623";"";"0";"205.28";"0";"2.95";"13";"Fc1cccc(CN2C3CCC2CC3)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2033374";"Inhibition of H1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2031737";"";"0";"378.43";"0";"4.60";"12";"C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1";"Ki";"'='";"7055.0";"nM";"5.15";"";"";"UO_0000065";"13.61";"0.25";"0.55";"6.73";"False";"CHEMBL2033479";"Binding affinity to human recombinant H1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL231";"Histamine H1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029214";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
