Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL3261486,P46098,,UWHBCOHEASCLEA-CQSZACIVSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24755431,ACTIVITY,=,83,%,,cell_based,,,,,,,,,,,,Partial agonist activity at human 5-HT3A receptor expressed in HEK293 cells assessed as change in Ca2+ level measured as intrinsic activity at 1 uM relative to 5-HT in presence of carbachol,,The discovery of diazepinone-based 5-HT3 receptor partial agonists.,Bioorg. Med. Chem. Lett.,2014,24,11,"Manning DD, Guo C, Zhang Z, Ryan KN, Naginskaya J, Choo SH, Masih L, Earley WG, Wierschke JD, Newman AS, Brady CA, Barnes NM, Guzzo PR",,1350969,DTCT0023221,13709633,DTCC01486923,1203608,58772
CHEMBL3261486,P46098,,UWHBCOHEASCLEA-CQSZACIVSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24755431,EC50,=,178,NM,,cell_based,,,,,,,,,,,,Agonist activity at human 5-HT3A receptor expressed in HEK293 cells in presence of carbachol,,The discovery of diazepinone-based 5-HT3 receptor partial agonists.,Bioorg. Med. Chem. Lett.,2014,24,11,"Manning DD, Guo C, Zhang Z, Ryan KN, Naginskaya J, Choo SH, Masih L, Earley WG, Wierschke JD, Newman AS, Brady CA, Barnes NM, Guzzo PR",,1350971,DTCT0023221,13709644,DTCC01486923,1203608,58772
CHEMBL3261486,P46098,,UWHBCOHEASCLEA-CQSZACIVSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24755431,KI,=,5.7,NM,,,,,,,,,,,,,,Displacement of [9-methyl-3H]BRL-43694 from human 5-HT3A receptor after overnight incubation by scintillation proximity assay,,The discovery of diazepinone-based 5-HT3 receptor partial agonists.,Bioorg. Med. Chem. Lett.,2014,24,11,"Manning DD, Guo C, Zhang Z, Ryan KN, Naginskaya J, Choo SH, Masih L, Earley WG, Wierschke JD, Newman AS, Brady CA, Barnes NM, Guzzo PR",,1350968,DTCT0023221,13709625,DTCC01486923,1203608,58772
CHEMBL3261486,P46098,,UWHBCOHEASCLEA-CQSZACIVSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,7,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format. Test compounds were dissolved to 10 mM in 100% DMSO, then serially diluted at 10x assay concentrations in 100% DMSO in 96-well polypropylene plates and further diluted to 4x assay concentrations with the assay buffer. Samples were incubated in 50 mM Tris-HCl, pH 7.5, 3 mM MgCl2, 1 mM EDTA and 10% DMSO with 10 nM [9-methyl-3H]BRL-43694 (Perkin Elmer), 3 ug of human 5-HT3 receptor membranes (Perkin Elmer) and 0.5 mg/mL SPA beads (WGA PVT, Amersham Biosciences) in a final volume of 0.2 mL. Binding reactions were set up in wells of PicoPlates-96 (Perkin Elmer) by adding consecutively 50 uL of each competing compound or buffer, SPA beads, the radioligand and 5-HT3 receptor membranes. After an overnight incubation at room temperature on a Nutator mixer, plates were centrifuged for 15 min at 1,500 rpm.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2015,,,,,1528463,DTCT0023221,14678629,DTCC01486923,1206052,65052
CHEMBL3261487,P46098,,FOVPMEXFLUOBRL-CQSZACIVSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24755431,KI,=,701,NM,,,,,,,,,,,,,,Displacement of [9-methyl-3H]BRL-43694 from human 5-HT3A receptor after overnight incubation by scintillation proximity assay,,The discovery of diazepinone-based 5-HT3 receptor partial agonists.,Bioorg. Med. Chem. Lett.,2014,24,11,"Manning DD, Guo C, Zhang Z, Ryan KN, Naginskaya J, Choo SH, Masih L, Earley WG, Wierschke JD, Newman AS, Brady CA, Barnes NM, Guzzo PR",,1350968,DTCT0023221,13709626,DTCC01486924,1592727,58772
CHEMBL3261487,P46098,,FOVPMEXFLUOBRL-CQSZACIVSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,KI,=,701,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. The relative affinity of the various compounds for the human 5-HT3 receptor was measured in a radioligand binding assay, using a scintillation proximity assay (SPA) format. Test compounds were dissolved to 10 mM in 100% DMSO, then serially diluted at 10x assay concentrations in 100% DMSO in 96-well polypropylene plates and further diluted to 4x assay concentrations with the assay buffer. Samples were incubated in 50 mM Tris-HCl, pH 7.5, 3 mM MgCl2, 1 mM EDTA and 10% DMSO with 10 nM [9-methyl-3H]BRL-43694 (Perkin Elmer), 3 ug of human 5-HT3 receptor membranes (Perkin Elmer) and 0.5 mg/mL SPA beads (WGA PVT, Amersham Biosciences) in a final volume of 0.2 mL. Binding reactions were set up in wells of PicoPlates-96 (Perkin Elmer) by adding consecutively 50 uL of each competing compound or buffer, SPA beads, the radioligand and 5-HT3 receptor membranes. After an overnight incubation at room temperature on a Nutator mixer, plates were centrifuged for 15 min at 1,500 rpm.",,"5-HT3 receptor modulators, methods of making, and use thereof",,2015,,,,,1528463,DTCT0023221,14678630,DTCC01486924,1595242,65052
CHEMBL3262125,P46098,,OIZPYIZBDYGMNM-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,95,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710405,DTCC01487568,1930784,58852
CHEMBL3262129,P46098,,DQNDQNJPABVUOS-BTQNPOSSSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,100,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710406,DTCC01487572,675632,58852
CHEMBL3262132,P46098,,ZWCUBSOPHPGVRD-UTONKHPSSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,43,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710407,DTCC01487575,643454,58852
CHEMBL3262135,P46098,,WVUAJTKMQULXHI-BTQNPOSSSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,99,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710408,DTCC01487579,902089,58852
CHEMBL3262143,P46098,,ABWJEIIFONCFKT-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,99,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710409,DTCC01487587,1159462,58852
CHEMBL3262144,P46098,,MXHSBCKYMYQTPI-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,91,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710410,DTCC01487588,319472,58852
CHEMBL3262156,P46098,,CBIFADZHFPXCGB-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,39,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710411,DTCC01487600,2029531,58852
CHEMBL3262162,P46098,,GYVJDAOHVCIKJN-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,23,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710412,DTCC01487606,1387509,58852
CHEMBL3262164,P46098,,GYVJDAOHVCIKJN-RSAXXLAASA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,7,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710413,DTCC01487608,740031,58852
CHEMBL3262168,P46098,,YXVBKPDMQWCFGZ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,40,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710414,DTCC01487612,1930785,58852
CHEMBL3262171,P46098,,DSBWLGAVGSZBLW-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,80,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710415,DTCC01487615,1709548,58852
CHEMBL3262172,P46098,,GGWDKUQZZHJDPZ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,47,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710416,DTCC01487616,869820,58852
CHEMBL3262174,P46098,,ULCUTKYYKKNHQX-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24814197,INHIBITION,=,16,%,,,,,,,,,,,,,,Inhibition of 5-HT3 receptor (unknown origin) at 10 uM,,Discovery of Novel 2-((Pyridin-3-yloxy)methyl)piperazines as a7 Nicotinic Acetylcholine Receptor Modulators for the Treatment of Inflammatory Disorders.,J. Med. Chem.,2014,57,10,"Clark RB, Lamppu D, Libertine L, McDonough A, Kumar A, LaRosa G, Rush R, Elbaum D",,1348019,DTCT0023221,13710417,DTCC01487618,1224063,58852
CHEMBL3262390,P46098,,MRARYZFWVQTTTE-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24763360,INHIBITION,=,1,%,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor at 1 uM by radioligand displacement assay relative to control,,Towards the development of 5-HT7 ligands combining serotonin-like and arylpiperazine moieties.,Eur. J. Med. Chem.,2014,80,,"Spadoni G, Bedini A, Bartolucci S, Pala D, Mor M, Riccioni T, Borsini F, Cabri W, Celona D, Marzi M, Tarzia G, Rivara S, Minetti P",,1349437,DTCT0023221,13715641,DTCC01487836,1224067,58782
CHEMBL3262393,P46098,,LGZBUKYZDPMWQV-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24763360,INHIBITION,=,15,%,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor at 1 uM by radioligand displacement assay relative to control,,Towards the development of 5-HT7 ligands combining serotonin-like and arylpiperazine moieties.,Eur. J. Med. Chem.,2014,80,,"Spadoni G, Bedini A, Bartolucci S, Pala D, Mor M, Riccioni T, Borsini F, Cabri W, Celona D, Marzi M, Tarzia G, Rivara S, Minetti P",,1349437,DTCT0023221,13715622,DTCC01487839,1709550,58782
CHEMBL3262407,P46098,,DJAHTVFQLSUHKT-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24763360,INHIBITION,=,5,%,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor at 1 uM by radioligand displacement assay relative to control,,Towards the development of 5-HT7 ligands combining serotonin-like and arylpiperazine moieties.,Eur. J. Med. Chem.,2014,80,,"Spadoni G, Bedini A, Bartolucci S, Pala D, Mor M, Riccioni T, Borsini F, Cabri W, Celona D, Marzi M, Tarzia G, Rivara S, Minetti P",,1349437,DTCT0023221,13715570,DTCC01487853,1322115,58782
CHEMBL3262432,P46098,,QDZASJHLCZFYMF-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24763360,INHIBITION,=,6,%,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor at 1 uM by radioligand displacement assay relative to control,,Towards the development of 5-HT7 ligands combining serotonin-like and arylpiperazine moieties.,Eur. J. Med. Chem.,2014,80,,"Spadoni G, Bedini A, Bartolucci S, Pala D, Mor M, Riccioni T, Borsini F, Cabri W, Celona D, Marzi M, Tarzia G, Rivara S, Minetti P",,1349437,DTCT0023221,13715589,DTCC01487879,92453,58782
CHEMBL3287723,P46098,,AOYJKNKRKBOUAP-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24735492,INHIBITION,=,-15.3,%,,,,,,,,,,,,,,Binding affinity to human 5-HT3 receptor at 10 uM by radioligand displacement assay,,Design and Synthesis of Systemically Active Metabotropic Glutamate Subtype-2 and -3 (mGlu2/3) Receptor Positive Allosteric Modulators (PAMs): Pharmacological Characterization and Assessment in a Rat Model of Cocaine Dependence.,J. Med. Chem.,2014,57,10,"Dhanya RP, Sheffler DJ, Dahl R, Davis M, Lee PS, Yang L, Nickols HH, Cho HP, Smith LH, D'Souza MS, Conn PJ, Der-Avakian A, Markou A, Cosford ND",,1361692,DTCT0023221,13779798,DTCC01498697,200946,59335
CHEMBL329179,P46098,,OJGZHBJNBKIPHW-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,2213824,KI,=,1.94,NM,,,,,,,,,,,,,,Binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of [3H]2 in Neuroblastoma-Glioma NG-108-15 cells,,Thiazole as a carbonyl bioisostere. A novel class of highly potent and selective 5-HT3 receptor antagonists.,J. Med. Chem.,1990,33,10,"Rosen T, Nagel AA, Rizzi JP, Ives JL, Daffeh JB, Ganong AH, Guarino K, Heym J, McLean S, Nowakowski JT",,3465,DTCT0023221,778477,DTCC00255790,1532546,10391
CHEMBL3310035,P46098,,RQPAEAIGXOANQF-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,,ACTIVITY,,,,,cell_based,,,,,,,,,,,,Displacement of [3H]GR65630 from human serotonin 5-HT3 receptor expressed in HEKT cells at 10 uM after 90 mins by microbeta counting analysis,Not Active,,J. Nat. Prod.,2014,77,5,,,1450763,DTCT0023221,13892096,DTCC01510285,655458,57486
CHEMBL3310802,P46098,,PLIHWCCORFZAAL-WLHGVMLRSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24856064,INHIBITION,=,-10,%,,,,,,,,,,,,,,Inhibition of human 5-HT3 receptor at 3 uM by radioligand binding assay,,"Discovery of N-substituted 7-azaindoline derivatives as potent, orally available M1 and M4 muscarinic acetylcholine receptors selective agonists.",Bioorg. Med. Chem. Lett.,2014,24,14,"Takai K, Inoue Y, Konishi Y, Suwa A, Uruno Y, Matsuda H, Nakako T, Sakai M, Nishikawa H, Hashimoto G, Enomoto T, Kitamura A, Uematsu Y, Kiyoshi A, Sumiyoshi T",,1448341,DTCT0023221,13918399,DTCC01511043,385195,60676
CHEMBL3311308,P46098,,FQUAFMNPXPXOJE-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24881566,EC50,>,50118.72,NM,,,,,,,,,,,,,,Agonist activity at human 5-HT3 receptor by FLIPR/summary (Abse5) assay,,Identification of diarylsulfonamides as agonists of the free fatty acid receptor 4 (FFA4/GPR120).,Bioorg. Med. Chem. Lett.,2014,24,14,"Sparks SM, Chen G, Collins JL, Danger D, Dock ST, Jayawickreme C, Jenkinson S, Laudeman C, Leesnitzer MA, Liang X, Maloney P, McCoy DC, Moncol D, Rash V, Rimele T, Vulimiri P, Way JM, Ross S",,1455271,DTCT0023221,13918415,DTCC01511540,558563,60691
CHEMBL3311308,P46098,,FQUAFMNPXPXOJE-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,24881566,EC50,>,50118.72,NM,,,,,,,,,,,,,,Agonist activity at human 5-HT3 receptor by FLIPR(Abse5) assay,,Identification of diarylsulfonamides as agonists of the free fatty acid receptor 4 (FFA4/GPR120).,Bioorg. Med. Chem. Lett.,2014,24,14,"Sparks SM, Chen G, Collins JL, Danger D, Dock ST, Jayawickreme C, Jenkinson S, Laudeman C, Leesnitzer MA, Liang X, Maloney P, McCoy DC, Moncol D, Rash V, Rimele T, Vulimiri P, Way JM, Ross S",,1455272,DTCT0023221,13918416,DTCC01511540,558563,60691
CHEMBL3326982,P46098,,JUVUVFRLXMQWRG-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,25127461,KI,>,10000,NM,,,,,,,,,,,,,,Binding affinity to 5-HT3 (unknown origin),,Novel N-biphenyl-2-ylmethyl 2-methoxyphenylpiperazinylalkanamides as 5-HT7R antagonists for the treatment of depression.,Bioorg. Med. Chem.,2014,22,17,"Kim Y, Tae J, Lee K, Rhim H, Choo IH, Cho H, Park WK, Keum G, Choo H",,1453282,DTCT0023221,13967403,DTCC01518856,1593250,61216
CHEMBL3326993,P46098,,IAKYDYYOYGXWAX-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,25127461,KI,>,10000,NM,,,,,,,,,,,,,,Binding affinity to 5-HT3 (unknown origin),,Novel N-biphenyl-2-ylmethyl 2-methoxyphenylpiperazinylalkanamides as 5-HT7R antagonists for the treatment of depression.,Bioorg. Med. Chem.,2014,22,17,"Kim Y, Tae J, Lee K, Rhim H, Choo IH, Cho H, Park WK, Keum G, Choo H",,1453282,DTCT0023221,13967385,DTCC01518867,590853,61216
CHEMBL3334797,P46098,,KEGBICCDHKITSP-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,25164761,INHIBITION,=,-5.2,%,,,,,,,,,,,,,,Inhibition of human 5HT3 at 10 uM by [3H]RL43694 binding assay relative to control,,Synthesis and pharmacological investigation of aralkyl diamine derivatives as potential triple reuptake inhibitors.,Eur. J. Med. Chem.,2014,86,,"Zheng YY, Weng ZJ, Xie P, Zhu MY, Xing LX, Li JQ",,1457920,DTCT0023221,13968464,DTCC01521941,1996944,59781
CHEMBL33884,P46098,GR-113808,MOZPSIXKYJUTKI-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19261477,KI,>,10000,NM,,,,,,,,,,,,,,Binding affinity at 5HT3 receptor,,Novel antagonists of serotonin-4 receptors: synthesis and biological evaluation of pyrrolothienopyrazines.,Bioorg. Med. Chem.,2009,17,6,"Lemaître S, Lepailleur A, Bureau R, Butt-Gueulle S, Lelong-Boulouard V, Duchatelle P, Boulouard M, Dumuis A, Daveu C, Lezoualc'h F, Pfeiffer B, Dauphin F, Rault S",,564428,DTCT0023221,2613764,DTCC01739618,662552,33265
CHEMBL34291,P46098,SC-53116,GAYSOZKZPOVDSB-HZMBPMFUSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,12540230,KI,=,152,NM,,,,,,,,,,,,,,Compound was tested for 5-hydroxytryptamine 3 receptor binding affinity,,5-HT4 receptor ligands: applications and new prospects.,J. Med. Chem.,2003,46,3,"Langlois M, Fischmeister R",,3468,DTCT0023221,1069306,DTCC01739643,938793,17663
CHEMBL356359,P46098,PIBOSEROD,KVCSJPATKXABRQ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,19261477,KI,>,1000,NM,,,,,,,,,,,,,,Binding affinity at 5HT3 receptor,,Novel antagonists of serotonin-4 receptors: synthesis and biological evaluation of pyrrolothienopyrazines.,Bioorg. Med. Chem.,2009,17,6,"Lemaître S, Lepailleur A, Bureau R, Butt-Gueulle S, Lelong-Boulouard V, Duchatelle P, Boulouard M, Dumuis A, Daveu C, Lezoualc'h F, Pfeiffer B, Dauphin F, Rault S",,564428,DTCT0023221,2613769,DTCC00329795,1632627,33265
CHEMBL3577955,P46098,,PWDBREUBRYUEGC-BTJKTKAUSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,25893048,ACTIVITY,,,,,,,,,,,,,,,,,Binding affinity to human 5HT3 receptor at 1 uM,Not Active,,ACS Med. Chem. Lett.,2015,6,4,,,1496643,DTCT0023221,14434908,DTCC01646031,903869,62611
CHEMBL3577956,P46098,,ABJWJGMTLYSISP-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,25893048,ACTIVITY,,,,,,,,,,,,,,,,,Binding affinity to human 5HT3 receptor at 1 uM,Not Active,,ACS Med. Chem. Lett.,2015,6,4,,,1496643,DTCT0023221,14434909,DTCC01646032,386606,62611
CHEMBL3577957,P46098,,MRTJHEDYFUFHHQ-UHFFFAOYSA-N,0,SEROTONIN 3A (5-HT3A) RECEPTOR,HTR3A,Ion channel,,,25893048,ACTIVITY,,,,,,,,,,,,,,,,,Binding affinity to human 5HT3 receptor at 1 uM,Not Active,,ACS Med. Chem. Lett.,2015,6,4,,,1496643,DTCT0023221,14434910,DTCC01646033,1550378,62611
